shape,size,depth,hardware_type,Energy test,Accuracy test,Loss test
wide_first_2x,1024.0,18.0,cpu1,824470.875,0.112642854,2.3013046
wide_first_2x,1024.0,20.0,cpu1,849117.9375,0.11285714,2.3012698
wide_first_2x,2048.0,3.0,gpu1,2039471.625,0.7392857,0.8907176
wide_first_2x,2048.0,4.0,cpu2,664750.59375,0.5425357,1.3449996
wide_first_2x,2048.0,4.0,gpu1,2079053.25,0.5425357,1.3449996
wide_first_2x,2048.0,5.0,gpu1,2090878.25,0.45821428,1.4508407
wide_first_2x,2048.0,7.0,cpu1,765710.28125,0.11396429,2.3009267
wide_first_2x,2048.0,7.0,gpu1,2179737.5,0.11396429,2.3009267
wide_first_2x,2048.0,8.0,cpu1,791922.625,0.11435714,2.300976
wide_first_2x,2048.0,8.0,gpu1,2287838.5,0.11435714,2.300976
wide_first_2x,2048.0,9.0,cpu1,905778.75,0.11307143,2.3011642
wide_first_2x,2048.0,9.0,gpu1,2228292.75,0.11307143,2.3011642
wide_first_2x,2048.0,10.0,cpu2,943451.8125,0.112571426,2.301251
wide_first_2x,2048.0,10.0,gpu1,2341447.5,0.112571426,2.301251
wide_first_2x,4096.0,3.0,cpu1,816716.71875,0.813,0.73843706
wide_first_2x,4096.0,3.0,gpu1,2025854.75,0.813,0.73843706
wide_first_2x,4096.0,4.0,cpu1,693789.28125,0.58214283,1.3105003
wide_first_2x,4096.0,4.0,gpu1,2054729.0,0.58214283,1.3105003
wide_first_2x,4096.0,5.0,gpu1,2056835.0,0.544,1.4332057
wide_first_2x,4096.0,7.0,gpu2,2170220.5,0.114285715,2.3010445
wide_first_2x,4096.0,10.0,cpu1,939780.46875,0.11282143,2.3011725
wide_first_2x,4096.0,10.0,gpu2,2229380.25,0.11282143,2.3011725
wide_first_2x,4096.0,12.0,cpu1,859899.1875,0.112535715,2.3012848
wide_first_2x,4096.0,14.0,cpu1,1118743.3125,0.11221428,2.3012314
wide_first_2x,4096.0,16.0,cpu1,1059417.09375,0.11260714,2.3012366
wide_first_2x,4096.0,20.0,cpu1,2074157.25,0.11221428,2.3013084
wide_first_2x,8192.0,3.0,gpu1,2024797.5,0.9267143,0.2769656
wide_first_2x,8192.0,5.0,cpu1,760727.5625,0.9111429,0.3561875
wide_first_2x,8192.0,5.0,gpu1,2066442.5,0.9111429,0.3561875
wide_first_2x,8192.0,8.0,cpu1,773236.5625,0.88357145,0.5405182
wide_first_2x,8192.0,8.0,gpu1,2240725.75,0.88357145,0.5405182
wide_first_2x,8192.0,9.0,gpu1,2191892.0,0.87564284,0.59173846
wide_first_2x,8192.0,12.0,cpu1,863875.96875,0.8474643,0.7662223
wide_first_2x,8192.0,18.0,cpu1,1023067.65625,0.11528572,2.3008125
wide_first_2x,16384.0,3.0,gpu2,2010636.5,0.9540714,0.16686413
wide_first_2x,16384.0,4.0,gpu1,2033189.0625,0.95114285,0.18046603
wide_first_2x,16384.0,5.0,cpu1,870049.0,0.9491786,0.1917068
wide_first_2x,16384.0,7.0,cpu1,975866.90625,0.9397857,0.23353489
wide_first_2x,16384.0,7.0,gpu1,2138450.875,0.9397857,0.23353489
wide_first_2x,16384.0,8.0,gpu2,2209704.25,0.93685716,0.25204054
wide_first_2x,16384.0,9.0,cpu1,1121577.875,0.93175,0.2747258
wide_first_2x,16384.0,10.0,cpu1,1177598.71875,0.9267143,0.3046261
wide_first_2x,16384.0,12.0,cpu1,1027865.3125,0.9204643,0.33046007
wide_first_2x,16384.0,16.0,cpu1,1993739.9375,0.9100357,0.44191644
wide_first_2x,32768.0,3.0,gpu1,2075217.25,0.96585715,0.12293141
wide_first_2x,32768.0,4.0,cpu1,781080.71875,0.96492857,0.12857296
wide_first_2x,32768.0,4.0,gpu1,2019542.125,0.96492857,0.12857296
wide_first_2x,32768.0,5.0,cpu1,720582.34375,0.96264285,0.13688724
wide_first_2x,32768.0,5.0,gpu1,2167392.5,0.96264285,0.13688724
wide_first_2x,32768.0,7.0,cpu1,904475.09375,0.95842856,0.15539744
wide_first_2x,32768.0,7.0,gpu1,2179562.75,0.95842856,0.15539744
wide_first_2x,32768.0,8.0,gpu1,2274346.5,0.9562143,0.16617821
wide_first_2x,32768.0,9.0,cpu1,851274.40625,0.95414287,0.17648447
wide_first_2x,32768.0,9.0,gpu1,2320831.0,0.95414287,0.17648447
wide_first_2x,32768.0,10.0,cpu1,908742.15625,0.95035714,0.19745965
wide_first_2x,32768.0,10.0,gpu1,2244036.25,0.95035714,0.19745965
wide_first_2x,32768.0,12.0,cpu1,976727.3125,0.9434286,0.23015995
wide_first_2x,32768.0,14.0,cpu1,992204.21875,0.9365714,0.26922065
wide_first_2x,65536.0,3.0,gpu1,2157335.0,0.97321427,0.09771401
wide_first_2x,65536.0,4.0,cpu1,1155219.25,0.9722857,0.10253057
wide_first_2x,65536.0,4.0,gpu1,2086873.0,0.9722857,0.10253057
wide_first_2x,65536.0,5.0,cpu1,1013403.375,0.97067857,0.10951997
wide_first_2x,65536.0,5.0,gpu1,2108321.875,0.97067857,0.10951997
wide_first_2x,65536.0,7.0,cpu1,1410601.75,0.96835715,0.12273596
wide_first_2x,65536.0,7.0,gpu2,2251703.5,0.96835715,0.12273596
wide_first_2x,65536.0,8.0,cpu1,1166394.875,0.96742857,0.1288578
wide_first_2x,65536.0,8.0,gpu1,2258340.25,0.96742857,0.1288578
wide_first_2x,65536.0,9.0,gpu1,2222304.25,0.966,0.13829362
wide_first_2x,65536.0,10.0,gpu1,2259662.375,0.9648571,0.14691651
wide_first_2x,65536.0,12.0,cpu1,1607738.1875,0.9632857,0.16721162
wide_first_2x,65536.0,14.0,cpu1,1994027.375,0.9613571,0.19101876
wide_first_2x,65536.0,16.0,cpu1,2267753.375,0.9581429,0.22615744
wide_first_2x,131072.0,3.0,cpu2,962408.9375,0.9775714,0.08302785
wide_first_2x,131072.0,3.0,gpu2,2165964.75,0.9775714,0.08302785
wide_first_2x,131072.0,4.0,cpu1,976900.1875,0.9769286,0.08821249
wide_first_2x,131072.0,4.0,gpu1,2093542.0,0.9769286,0.08821249
wide_first_2x,131072.0,5.0,cpu1,981238.125,0.97664285,0.09394252
wide_first_2x,131072.0,5.0,gpu1,2055562.25,0.97664285,0.09394252
wide_first_2x,131072.0,7.0,gpu2,2137051.5,0.97525,0.10354975
wide_first_2x,131072.0,8.0,cpu1,1174671.5,0.975,0.10860203
wide_first_2x,131072.0,8.0,gpu1,2310240.0,0.975,0.10860203
wide_first_2x,131072.0,9.0,cpu1,1494095.375,0.9742857,0.11497946
wide_first_2x,131072.0,9.0,gpu1,2284475.0,0.9742857,0.11497946
wide_first_2x,131072.0,10.0,cpu1,1420870.21875,0.9735714,0.1211354
wide_first_2x,131072.0,10.0,gpu1,2305673.75,0.9735714,0.1211354
wide_first_2x,131072.0,12.0,cpu1,1766388.9375,0.9721786,0.1361527
wide_first_2x,131072.0,16.0,cpu1,2178174.25,0.9688929,0.18412238
wide_first_2x,131072.0,20.0,cpu1,3686734.4375,0.96682143,0.22664663
wide_first_2x,262144.0,3.0,gpu1,2094250.5,0.98014283,0.07557197
wide_first_2x,262144.0,4.0,gpu1,2120896.5625,0.98,0.08021006
wide_first_2x,262144.0,5.0,cpu1,1144446.875,0.97992855,0.08364417
wide_first_2x,262144.0,7.0,gpu2,2204957.0,0.9793929,0.09290914
wide_first_2x,262144.0,8.0,gpu1,2240641.5,0.97892857,0.098758504
wide_first_2x,262144.0,9.0,cpu1,1961002.25,0.9786429,0.102536514
wide_first_2x,262144.0,9.0,gpu2,2251536.625,0.9786429,0.102536514
wide_first_2x,262144.0,12.0,cpu1,2486351.125,0.977,0.11903794
wide_first_2x,262144.0,14.0,cpu1,2301957.125,0.97574997,0.13201527
wide_first_2x,262144.0,16.0,cpu1,2837289.75,0.9746429,0.15315421
wide_first_2x,262144.0,20.0,cpu1,3715082.125,0.9728571,0.18961886
wide_first_2x,524288.0,3.0,gpu2,2066738.375,0.9817143,0.07114294
wide_first_2x,524288.0,4.0,gpu1,2114735.5625,0.9817143,0.075133756
wide_first_2x,524288.0,5.0,gpu1,2133845.75,0.9818571,0.07881019
wide_first_2x,524288.0,7.0,cpu1,1543510.125,0.98160714,0.08748531
wide_first_2x,524288.0,7.0,gpu1,2179984.75,0.98160714,0.08748531
wide_first_2x,524288.0,8.0,gpu1,2263405.25,0.98164284,0.09047842
wide_first_2x,524288.0,9.0,gpu1,2331401.5,0.9809286,0.09535812
wide_first_2x,524288.0,10.0,cpu1,2290432.25,0.9807857,0.09882481
wide_first_2x,524288.0,10.0,gpu1,2377979.75,0.9807857,0.09882481
wide_first_2x,524288.0,12.0,cpu1,2227676.0,0.97978574,0.10722785
wide_first_2x,524288.0,14.0,cpu1,2263292.625,0.97892857,0.11821703
wide_first_2x,524288.0,20.0,cpu1,3337023.75,0.97642857,0.15692617
wide_first_2x,1048576.0,4.0,cpu1,1395070.0,0.98275,0.07166627
wide_first_2x,1048576.0,4.0,gpu1,2157584.0,0.98275,0.07166627
wide_first_2x,1048576.0,5.0,cpu1,1495819.9375,0.98335713,0.07554669
wide_first_2x,1048576.0,5.0,gpu2,2266174.0,0.98335713,0.07554669
wide_first_2x,1048576.0,7.0,cpu1,1866298.1875,0.98335713,0.082497776
wide_first_2x,1048576.0,8.0,cpu1,2034605.3125,0.98307145,0.08475708
wide_first_2x,1048576.0,8.0,gpu1,2252128.0,0.98307145,0.08475708
wide_first_2x,1048576.0,10.0,gpu1,2359012.75,0.9820714,0.09219571
wide_first_2x,1048576.0,14.0,cpu1,3209842.5,0.9802857,0.10641824
wide_first_2x,1048576.0,18.0,cpu1,4328004.5,0.9793571,0.12782684
wide_first_2x,2097152.0,3.0,cpu2,1428726.25,0.9830357,0.06643757
wide_first_2x,2097152.0,3.0,gpu1,2261090.5,0.9830357,0.06643757
wide_first_2x,2097152.0,4.0,cpu1,1769222.875,0.9836429,0.070072256
wide_first_2x,2097152.0,4.0,gpu1,2323360.0,0.9836429,0.070072256
wide_first_2x,2097152.0,7.0,gpu1,2497367.0,0.98417854,0.07886242
wide_first_2x,2097152.0,8.0,gpu1,2512671.0,0.9837143,0.083081804
wide_first_2x,2097152.0,9.0,cpu1,2922450.625,0.98339283,0.085347064
wide_first_2x,2097152.0,10.0,gpu2,2575712.5,0.98314285,0.08793006
wide_first_2x,2097152.0,12.0,cpu1,3776602.875,0.9827857,0.09348692
wide_first_2x,2097152.0,14.0,cpu1,3459829.125,0.98228574,0.099427715
wide_first_2x,2097152.0,16.0,cpu1,3559317.25,0.9817857,0.10697198
wide_first_2x,4194304.0,3.0,cpu1,2309871.75,0.9836072,0.065455385
wide_first_2x,4194304.0,3.0,gpu1,2867829.25,0.9836072,0.065455385
wide_first_2x,4194304.0,4.0,cpu1,3589288.25,0.98457146,0.06921509
wide_first_2x,4194304.0,4.0,gpu1,2892913.5,0.98457146,0.06921509
wide_first_2x,4194304.0,5.0,gpu2,2978103.5,0.9852143,0.07209574
wide_first_2x,4194304.0,7.0,cpu1,3061257.125,0.98471427,0.07564922
wide_first_2x,4194304.0,7.0,gpu2,3027551.75,0.98471427,0.07564922
wide_first_2x,4194304.0,8.0,cpu1,3212446.625,0.98464286,0.0777786
wide_first_2x,4194304.0,8.0,gpu2,3080272.0,0.98464286,0.0777786
wide_first_2x,4194304.0,9.0,cpu1,3696815.625,0.9844286,0.08067737
wide_first_2x,4194304.0,9.0,gpu1,3111715.25,0.9844286,0.08067737
wide_first_2x,4194304.0,10.0,cpu1,3590189.25,0.9843571,0.082720794
wide_first_2x,4194304.0,10.0,gpu1,3148964.5,0.9843571,0.082720794
wide_first_2x,4194304.0,12.0,cpu1,4911909.375,0.98385715,0.08727492
wide_first_2x,4194304.0,18.0,cpu1,6129832.5,0.9830357,0.1034407
wide_first_2x,4194304.0,20.0,cpu1,6222440.25,0.98285717,0.11063302
wide_first_2x,8388608.0,3.0,cpu1,3735339.5,0.98407143,0.06448305
wide_first_2x,8388608.0,3.0,gpu1,3956564.5,0.98407143,0.06448305
wide_first_2x,8388608.0,4.0,cpu1,3818608.125,0.9855,0.06725811
wide_first_2x,8388608.0,4.0,gpu1,3922495.5,0.9855,0.06725811
wide_first_2x,8388608.0,5.0,cpu1,3987721.875,0.98557144,0.07158031
wide_first_2x,8388608.0,5.0,gpu1,4011692.5,0.98557144,0.07158031
wide_first_2x,8388608.0,7.0,cpu1,4502211.0,0.98557144,0.07425101
wide_first_2x,8388608.0,7.0,gpu1,4103811.5,0.98557144,0.07425101
wide_first_2x,8388608.0,8.0,cpu1,4991614.0,0.98535717,0.077209555
wide_first_2x,8388608.0,8.0,gpu2,4082594.5,0.98535717,0.077209555
wide_first_2x,8388608.0,9.0,cpu1,4990116.0,0.985,0.07929973
wide_first_2x,8388608.0,9.0,gpu2,4088598.25,0.985,0.07929973
wide_first_2x,8388608.0,10.0,cpu1,5102286.5,0.98482144,0.081713505
wide_first_2x,8388608.0,10.0,gpu2,4215679.5,0.98482144,0.081713505
wide_first_2x,8388608.0,12.0,cpu1,5377779.0,0.98464286,0.0843454
wide_first_2x,8388608.0,14.0,cpu1,5972033.5,0.9843571,0.08854352
wide_first_2x,8388608.0,16.0,cpu1,6369504.5,0.98392856,0.09335059
wide_first_2x,8388608.0,18.0,cpu1,6549777.0,0.9836429,0.097692
wide_first_2x,16777216.0,3.0,cpu1,5370381.5,0.9842857,0.063661955
wide_first_2x,16777216.0,3.0,gpu1,5872327.0,0.9842857,0.063661955
wide_first_2x,16777216.0,4.0,cpu2,7560189.5,0.98557144,0.06768518
wide_first_2x,16777216.0,4.0,gpu1,6224821.5,0.98557144,0.06768518
wide_first_2x,16777216.0,5.0,cpu1,6375159.25,0.9861429,0.070402235
wide_first_2x,16777216.0,7.0,cpu1,7391806.0,0.9859286,0.07538146
wide_first_2x,16777216.0,7.0,gpu2,6166283.0,0.9859286,0.07538146
wide_first_2x,16777216.0,8.0,cpu1,8038115.0,0.9855,0.07665065
wide_first_2x,16777216.0,8.0,gpu1,6343611.0,0.9855,0.07665065
wide_first_2x,16777216.0,9.0,cpu1,8108550.5,0.98539287,0.07846022
wide_first_2x,16777216.0,9.0,gpu1,6159397.0,0.98539287,0.07846022
wide_first_2x,16777216.0,10.0,cpu1,7591602.5,0.98535717,0.07987853
wide_first_2x,16777216.0,10.0,gpu1,6067178.0,0.98535717,0.07987853
wide_first_2x,16777216.0,12.0,cpu1,8324859.5,0.9850714,0.08367652
wide_first_2x,16777216.0,14.0,cpu1,9159302.0,0.98475003,0.086644605
wide_first_2x,16777216.0,16.0,cpu1,9150528.5,0.98492855,0.08852653
wide_first_2x,16777216.0,18.0,cpu1,9444211.5,0.98478574,0.092144914
wide_first_2x,16777216.0,20.0,cpu1,9670230.0,0.9843571,0.098074704
wide_first_4x,1024.0,10.0,cpu1,725194.9375,0.11178572,2.3013837
wide_first_4x,1024.0,12.0,cpu2,777776.9375,0.11332142,2.3012786
wide_first_4x,1024.0,12.0,gpu1,2251673.25,0.11332142,2.3012786
wide_first_4x,1024.0,14.0,cpu1,759064.75,0.11307143,2.3012156
wide_first_4x,1024.0,16.0,cpu1,777515.25,0.11214285,2.3012693
wide_first_4x,1024.0,18.0,cpu1,853180.125,0.1135,2.3012848
wide_first_4x,1024.0,20.0,cpu1,882845.4375,0.11332142,2.3010702
wide_first_4x,1024.0,20.0,gpu1,2486049.25,0.11332142,2.3010702
wide_first_4x,2048.0,3.0,cpu1,656968.6875,0.49614286,1.3833735
wide_first_4x,2048.0,4.0,cpu1,631890.3125,0.11510715,2.3008947
wide_first_4x,2048.0,4.0,gpu2,1994960.5,0.11510715,2.3008947
wide_first_4x,2048.0,5.0,cpu1,708972.25,0.11242857,2.3012977
wide_first_4x,2048.0,5.0,gpu1,2077184.875,0.11242857,2.3012977
wide_first_4x,2048.0,8.0,cpu1,801510.875,0.11332142,2.3011959
wide_first_4x,2048.0,8.0,gpu1,2100088.5,0.11332142,2.3011959
wide_first_4x,2048.0,9.0,cpu1,698127.5625,0.11271428,2.301349
wide_first_4x,2048.0,10.0,cpu1,726899.875,0.11307143,2.3012316
wide_first_4x,2048.0,12.0,cpu1,759338.125,0.11267857,2.3011875
wide_first_4x,2048.0,12.0,gpu2,2159982.25,0.11267857,2.3011875
wide_first_4x,2048.0,14.0,cpu1,847871.0,0.11292857,2.301168
wide_first_4x,2048.0,16.0,cpu1,785408.5625,0.111857146,2.3013515
wide_first_4x,2048.0,16.0,gpu1,2286814.25,0.111857146,2.3013515
wide_first_4x,2048.0,18.0,cpu1,842259.1875,0.11178572,2.301241
wide_first_4x,2048.0,20.0,cpu1,870184.4375,0.111964285,2.3012052
wide_first_4x,2048.0,20.0,gpu1,2502833.0,0.111964285,2.3012052
wide_first_4x,4096.0,3.0,cpu1,659945.5625,0.5452857,1.3017383
wide_first_4x,4096.0,4.0,cpu1,684078.6875,0.113785714,2.300996
wide_first_4x,4096.0,4.0,gpu1,2014629.375,0.113785714,2.300996
wide_first_4x,4096.0,5.0,cpu1,667033.5625,0.11364286,2.301027
wide_first_4x,4096.0,7.0,cpu1,669601.8125,0.11221428,2.301291
wide_first_4x,4096.0,8.0,cpu1,715527.375,0.113,2.3011603
wide_first_4x,4096.0,8.0,gpu2,2113479.5,0.113,2.3011603
wide_first_4x,4096.0,9.0,cpu1,813526.25,0.112642854,2.301228
wide_first_4x,4096.0,10.0,cpu1,730132.875,0.11278571,2.301287
wide_first_4x,4096.0,12.0,cpu1,815160.3125,0.11214285,2.3013651
wide_first_4x,4096.0,14.0,cpu1,775241.75,0.1125,2.3011198
wide_first_4x,4096.0,16.0,cpu1,860780.25,0.11242857,2.3012805
wide_first_4x,4096.0,18.0,cpu1,841859.0,0.11267857,2.3012514
wide_first_4x,4096.0,18.0,gpu1,2376815.25,0.11267857,2.3012514
wide_first_4x,4096.0,20.0,cpu1,924631.125,0.11221428,2.3013344
wide_first_4x,8192.0,3.0,cpu1,789384.6875,0.8783928,0.55111516
wide_first_4x,8192.0,3.0,gpu1,1971209.625,0.8783928,0.55111516
wide_first_4x,8192.0,4.0,cpu1,661753.375,0.8572143,0.6577976
wide_first_4x,8192.0,5.0,cpu1,890955.8125,0.5527143,1.4074004
wide_first_4x,8192.0,7.0,cpu1,1016705.75,0.11514286,2.3007538
wide_first_4x,8192.0,8.0,cpu1,973613.125,0.11392857,2.3010356
wide_first_4x,8192.0,9.0,cpu1,1210458.25,0.11396429,2.3009624
wide_first_4x,8192.0,9.0,gpu1,2242439.5,0.11396429,2.3009624
wide_first_4x,8192.0,10.0,cpu1,1393157.5,0.1125,2.3011615
wide_first_4x,8192.0,12.0,cpu1,1400682.625,0.113,2.3011699
wide_first_4x,8192.0,14.0,cpu1,975462.4375,0.1125,2.3011894
wide_first_4x,8192.0,14.0,gpu1,2417992.75,0.1125,2.3011894
wide_first_4x,8192.0,16.0,cpu1,1067562.0,0.11292857,2.3012507
wide_first_4x,8192.0,16.0,gpu1,2449021.0,0.11292857,2.3012507
wide_first_4x,8192.0,18.0,cpu1,3267092.75,0.11392857,2.301015
wide_first_4x,8192.0,18.0,gpu2,2502775.25,0.11392857,2.301015
wide_first_4x,8192.0,20.0,cpu1,1724448.0,0.11278571,2.301298
wide_first_4x,16384.0,3.0,cpu1,713601.1875,0.9482857,0.1981687
wide_first_4x,16384.0,3.0,gpu2,1980440.75,0.9482857,0.1981687
wide_first_4x,16384.0,4.0,cpu1,736846.875,0.9435,0.22343257
wide_first_4x,16384.0,4.0,gpu1,2320953.75,0.9435,0.22343257
wide_first_4x,16384.0,5.0,cpu1,932650.8125,0.9315,0.28188932
wide_first_4x,16384.0,7.0,cpu1,870863.5,0.9110714,0.41078702
wide_first_4x,16384.0,8.0,gpu1,2200310.25,0.9078572,0.43383387
wide_first_4x,16384.0,9.0,cpu1,957182.875,0.89667857,0.56214154
wide_first_4x,16384.0,9.0,gpu1,2267295.75,0.89667857,0.56214154
wide_first_4x,16384.0,10.0,cpu1,928588.0625,0.89114285,0.55568373
wide_first_4x,16384.0,12.0,cpu1,978666.8125,0.88621426,0.7031394
wide_first_4x,16384.0,14.0,cpu1,1158387.5,0.8727143,0.8685136
wide_first_4x,16384.0,16.0,cpu1,2501064.5,0.8652857,0.9388519
wide_first_4x,16384.0,18.0,cpu1,1149802.125,0.8545714,1.4640006
wide_first_4x,16384.0,20.0,cpu1,1150792.375,0.77914286,1.2456521
wide_first_4x,32768.0,3.0,cpu1,739420.5,0.96575,0.12432854
wide_first_4x,32768.0,3.0,gpu1,2065321.5,0.96575,0.12432854
wide_first_4x,32768.0,4.0,cpu2,921364.5625,0.9629286,0.136264
wide_first_4x,32768.0,5.0,cpu1,903200.8125,0.95785713,0.15797958
wide_first_4x,32768.0,7.0,cpu1,1075315.5,0.9498215,0.19949773
wide_first_4x,32768.0,7.0,gpu1,2177398.75,0.9498215,0.19949773
wide_first_4x,32768.0,8.0,cpu1,1433817.75,0.94635713,0.20910431
wide_first_4x,32768.0,9.0,cpu1,1273932.625,0.9414643,0.24377552
wide_first_4x,32768.0,9.0,gpu2,2289199.5,0.9414643,0.24377552
wide_first_4x,32768.0,10.0,cpu1,1087594.125,0.9352857,0.2810285
wide_first_4x,32768.0,12.0,cpu1,1580631.125,0.9295,0.29963502
wide_first_4x,32768.0,12.0,gpu1,2348652.25,0.9295,0.29963502
wide_first_4x,32768.0,14.0,cpu1,1517766.0,0.92207146,0.36057666
wide_first_4x,32768.0,16.0,cpu1,1573455.375,0.9210714,0.41118005
wide_first_4x,32768.0,18.0,cpu1,1723699.0,0.9208214,0.44129324
wide_first_4x,32768.0,18.0,gpu1,2573138.5,0.9208214,0.44129324
wide_first_4x,32768.0,20.0,cpu1,2480863.25,0.91414285,0.48377717
wide_first_4x,65536.0,3.0,cpu1,976809.5,0.97321427,0.09741927
wide_first_4x,65536.0,4.0,cpu1,851407.1875,0.97175,0.10283925
wide_first_4x,65536.0,4.0,gpu1,2138135.75,0.97175,0.10283925
wide_first_4x,65536.0,5.0,cpu1,996756.3125,0.9695714,0.11533496
wide_first_4x,65536.0,7.0,cpu1,889815.6875,0.9650357,0.13303822
wide_first_4x,65536.0,7.0,gpu1,2141418.0,0.9650357,0.13303822
wide_first_4x,65536.0,8.0,cpu1,901980.5625,0.96485716,0.14061117
wide_first_4x,65536.0,9.0,cpu1,859927.75,0.96260715,0.1528188
wide_first_4x,65536.0,9.0,gpu1,2218991.75,0.96260715,0.1528188
wide_first_4x,65536.0,10.0,cpu1,924807.75,0.96025,0.169885
wide_first_4x,65536.0,10.0,gpu2,2297804.75,0.96025,0.169885
wide_first_4x,65536.0,12.0,cpu1,1109223.25,0.95764285,0.20556116
wide_first_4x,65536.0,12.0,gpu1,2319043.75,0.95764285,0.20556116
wide_first_4x,65536.0,14.0,cpu1,1023450.4375,0.95364285,0.22214676
wide_first_4x,65536.0,16.0,cpu1,1052284.125,0.9465,0.26659903
wide_first_4x,65536.0,18.0,cpu1,1030074.1875,0.9448571,0.28729936
wide_first_4x,65536.0,20.0,cpu1,1471623.25,0.9472857,0.3294164
wide_first_4x,131072.0,3.0,cpu1,822774.4375,0.97742856,0.08351955
wide_first_4x,131072.0,4.0,cpu1,1086968.25,0.9769286,0.08833839
wide_first_4x,131072.0,5.0,cpu1,1016260.75,0.97592854,0.097200036
wide_first_4x,131072.0,7.0,cpu1,1462326.625,0.975,0.10509649
wide_first_4x,131072.0,7.0,gpu2,2229490.75,0.975,0.10509649
wide_first_4x,131072.0,8.0,cpu1,1862514.625,0.9738214,0.11393292
wide_first_4x,131072.0,8.0,gpu2,2276084.25,0.9738214,0.11393292
wide_first_4x,131072.0,9.0,cpu1,2962547.0,0.97264284,0.11961192
wide_first_4x,131072.0,12.0,cpu1,1951695.25,0.97064286,0.14371452
wide_first_4x,131072.0,12.0,gpu2,2355470.25,0.97064286,0.14371452
wide_first_4x,131072.0,14.0,cpu1,2304201.75,0.9689286,0.17104313
wide_first_4x,131072.0,14.0,gpu1,2440245.25,0.9689286,0.17104313
wide_first_4x,131072.0,16.0,cpu1,2517652.75,0.9677143,0.20268282
wide_first_4x,131072.0,16.0,gpu1,2405524.0,0.9677143,0.20268282
wide_first_4x,131072.0,18.0,cpu1,3254353.5,0.9655357,0.24175775
wide_first_4x,131072.0,18.0,gpu1,2550377.25,0.9655357,0.24175775
wide_first_4x,131072.0,20.0,cpu1,6158265.0,0.9670714,0.23528528
wide_first_4x,262144.0,3.0,cpu1,1029508.1875,0.97964287,0.07587913
wide_first_4x,262144.0,4.0,cpu1,1037396.5,0.97978574,0.08177462
wide_first_4x,262144.0,5.0,cpu1,1204085.875,0.97964287,0.085348085
wide_first_4x,262144.0,7.0,cpu1,1295739.875,0.9786429,0.09469538
wide_first_4x,262144.0,8.0,cpu1,2060582.375,0.9785714,0.09618211
wide_first_4x,262144.0,9.0,cpu1,1713317.75,0.97825,0.10262801
wide_first_4x,262144.0,9.0,gpu2,2274957.75,0.97825,0.10262801
wide_first_4x,262144.0,10.0,cpu1,1983929.875,0.9775,0.10814645
wide_first_4x,262144.0,12.0,cpu1,2165591.5,0.97671425,0.12157613
wide_first_4x,262144.0,12.0,gpu2,2409265.5,0.97671425,0.12157613
wide_first_4x,262144.0,14.0,cpu1,2105941.0,0.97578573,0.13820046
wide_first_4x,262144.0,16.0,cpu1,2206078.25,0.9753214,0.16279213
wide_first_4x,262144.0,16.0,gpu2,2572228.75,0.9753214,0.16279213
wide_first_4x,262144.0,18.0,cpu1,2855511.0,0.97407144,0.18939649
wide_first_4x,262144.0,20.0,cpu1,2719352.0,0.9745714,0.19367445
wide_first_4x,524288.0,3.0,cpu1,1021398.0625,0.98135716,0.07304609
wide_first_4x,524288.0,4.0,cpu1,1327455.75,0.98228574,0.07381604
wide_first_4x,524288.0,5.0,cpu1,1236110.125,0.98164284,0.07753821
wide_first_4x,524288.0,7.0,cpu1,1568760.625,0.98164284,0.08418001
wide_first_4x,524288.0,7.0,gpu1,2231757.5,0.98164284,0.08418001
wide_first_4x,524288.0,8.0,cpu1,2272486.0,0.98157144,0.0880086
wide_first_4x,524288.0,9.0,cpu1,1804285.0,0.9817143,0.094526336
wide_first_4x,524288.0,10.0,cpu1,3536264.25,0.9811429,0.09620138
wide_first_4x,524288.0,12.0,cpu1,2496190.75,0.98035717,0.106237136
wide_first_4x,524288.0,14.0,cpu1,2405271.75,0.97914284,0.1189468
wide_first_4x,524288.0,16.0,cpu1,2683259.0,0.97810715,0.13453737
wide_first_4x,524288.0,16.0,gpu2,2729786.75,0.97810715,0.13453737
wide_first_4x,524288.0,18.0,cpu1,2949114.25,0.97664285,0.14212236
wide_first_4x,524288.0,20.0,cpu1,3437158.5,0.97664285,0.15336403
wide_first_4x,1048576.0,3.0,cpu1,1170778.75,0.9825,0.069353946
wide_first_4x,1048576.0,4.0,cpu1,1276432.0,0.983,0.06908346
wide_first_4x,1048576.0,7.0,cpu1,2067615.625,0.98392856,0.079293855
wide_first_4x,1048576.0,8.0,cpu1,1788389.125,0.983,0.08470493
wide_first_4x,1048576.0,9.0,cpu1,1890292.25,0.9826428,0.087972924
wide_first_4x,1048576.0,10.0,cpu1,2279401.75,0.9829286,0.08965947
wide_first_4x,1048576.0,12.0,cpu1,3430819.25,0.9817143,0.09836527
wide_first_4x,1048576.0,14.0,cpu1,2617378.75,0.9812143,0.104643285
wide_first_4x,1048576.0,14.0,gpu1,2535817.5,0.9812143,0.104643285
wide_first_4x,1048576.0,16.0,cpu1,5984622.0,0.9802857,0.11248581
wide_first_4x,1048576.0,20.0,cpu1,3083722.25,0.9796071,0.13583389
wide_first_4x,1048576.0,20.0,gpu1,2760881.0,0.9796071,0.13583389
wide_first_4x,2097152.0,3.0,cpu1,1511376.0,0.98314285,0.06708265
